speciesID,parentID,t1,p1,seedPerTick,t2,p2,adultPerTick,CNDD,HNDD,Adult,Juvenile
268,-1,9,0.6991326032287661,0.961012064,56,0.594624912,0.9907603702822595,0,0,0,0
269,-1,9,0.5777716061751811,0.9408674978294098,56,0.4778029158856724,0.9868980706063493,0,0,0,0
270,-1,9,0.7486347823172322,0.9683447450842233,56,0.5886818272178347,0.9905826692791332,0,0,0,0
271,-1,9,0.7348799513258559,0.9663515675623965,56,0.5675404523640621,0.9899359271048234,0,0,0,0
272,-1,9,0.622302181,0.9486614615654386,56,0.5976918987103913,0.9908513934069482,0,0,0,0
273,-1,9,0.45274315497424866,0.9157170941121423,56,0.40460385842036384,0.9839718609923369,0,0,0,0
274,-1,9,0.6511123835372742,0.9534438157105491,56,0.6045449217806567,0.9910531332013756,0,0,0,0
275,-1,9,0.8627379060002361,0.9837289018697307,56,0.7134493093419902,0.9939887849134164,0,0,0,0
276,-1,9,0.7745982087244984,0.9720199204017524,56,0.46024011875607557,0.9862383033845572,0,0,0,0
277,-1,9,0.5253009504234805,0.930966906,56,0.669484713,0.9928604842493938,0,0,0,0
278,-1,9,0.586766073,0.9424837876981155,56,0.7320498079520351,0.9944457194488392,0,0,0,0
279,-1,9,0.4318065957667191,0.9109123406647551,56,0.8177126240954052,0.9964128008664486,0,0,0,0
280,-1,9,0.7348022515553083,0.9663402144119715,56,0.4504988257837365,0.9858616168090611,0,0,0,0
281,-1,9,0.26158554800817657,0.861569698,56,0.6422318517375836,0.9921239318233859,0,0,0,0
282,-1,9,0.7376508996874394,0.9667557505146848,56,0.7109065668181916,0.9939254134196475,0,0,0,0
283,-1,9,0.5231160700363089,0.9305358681365419,56,0.6100701639138306,0.9912141569105596,0,0,0,0
284,-1,9,0.45541816212648517,0.9163166838013859,56,0.5983064244325275,0.9908695763429939,0,0,0,0
285,-1,9,0.8294664612114064,0.9794395745142991,56,0.7095647912953092,0.9938918832345235,0,0,0,0
286,-1,9,0.5796845345378862,0.9412131109842085,56,0.734470933,0.9945043555761041,0,0,0,0
287,-1,9,0.7363776645390543,0.9665701986184799,56,0.6684050866827979,0.99283187,0,0,0,0
288,-1,9,0.8021811795160441,0.9758062773844448,56,0.6665246796132556,0.9927819243571662,0,0,0,0
289,-1,9,0.7792005367145376,0.9726599346754409,56,0.6917559043933498,0.9934408534995025,0,0,0,0
290,-1,9,0.514990939,0.9289187562607508,56,0.4589454373197521,0.9861886929618149,0,0,0,0
291,-1,9,0.756649882,0.9694912313774552,56,0.7983850613473326,0.9959872821103313,0,0,0,0
292,-1,9,0.7052204784881869,0.9619382913072687,56,0.7132474294063366,0.9939837616743499,0,0,0,0
293,-1,9,0.5401194754919622,0.9338489796156108,56,0.5520573010817915,0.9894470869981069,0,0,0,0
294,-1,9,0.654127341,0.9539333529186347,56,0.6366441049507968,0.9919691267931947,0,0,0,0
295,-1,9,0.5131118718532605,0.9285415461364848,56,0.48291522284563543,0.987085648,0,0,0,0
296,-1,9,0.6234109235086761,0.9488491140389618,56,0.5661219633947875,0.98989169,0,0,0,0
297,-1,9,0.6770967714954033,0.9575984091093604,56,0.619804892,0.9914944050683417,0,0,0,0
298,-1,9,0.48163734096234234,0.9220334636811497,56,0.5148468093709863,0.9882148898835726,0,0,0,0
299,-1,9,0.5607023924580636,0.9377377052645787,56,0.6733097111774577,0.9929614967492906,0,0,0,0
300,-1,9,0.47336819377017136,0.9202609806470397,56,0.6431526613252964,0.9921493152526304,0,0,0,0
301,-1,9,0.6275363527343594,0.9495447395484142,56,0.5668456372139484,0.9899142723761719,0,0,0,0
302,-1,9,0.6241998667180974,0.9489824606049015,56,0.7920740951571983,0.9958461452016398,0,0,0,0
303,-1,9,0.579822594,0.9412380151972002,56,0.6611917772971144,0.9926395193348048,0,0,0,0
304,-1,9,0.7140021443984819,0.963261917,56,0.5145432014890255,0.9882044805199485,0,0,0,0
305,-1,9,0.6717114445548369,0.9567491456679552,56,0.750179294,0.9948802394103476,0,0,0,0
306,-1,9,0.7142173396886344,0.9632941706963147,56,0.8190535260387176,0.9964419548633199,0,0,0,0
307,-1,9,0.5524010768737311,0.9361848589642248,56,0.6498033687533216,0.992331599,0,0,0,0
308,-1,9,0.6678546120834813,0.9561371977198327,56,0.4635694676841296,0.9863652527437303,0,0,0,0
309,-1,9,0.5247606904382085,0.9308604708626522,56,0.49944295030200797,0.9876789988778454,0,0,0,0
310,-1,9,0.6330500306091728,0.9504681303557818,56,0.5356932114285922,0.9889155748567637,0,0,0,0
311,-1,9,0.4776423379674478,0.9211805450574859,56,0.6724589535191562,0.9929390783299862,0,0,0,0
312,-1,9,0.4618667316955321,0.9177493290638535,56,0.4238793690100541,0.9847899596456062,0,0,0,0
313,-1,9,0.6100359065950517,0.9465653438533496,56,0.7917495626214501,0.9958388576096531,0,0,0,0
314,-1,9,0.6228786502252835,0.9487590648581404,56,0.8011716597112157,0.9960492525310044,0,0,0,0
315,-1,9,0.7442463917152795,0.9677123959447116,56,0.7102674904753691,0.9939094510348553,0,0,0,0
316,-1,9,0.5402874874804755,0.9338812515159627,56,0.4893823500067642,0.9873201610701188,0,0,0,0
317,-1,9,0.7605143327688104,0.970040153,56,0.41705895241316676,0.9845047403100589,0,0,0,0
318,-1,9,0.4600968742981408,0.9173579082073114,56,0.574604917,0.9901546329641143,0,0,0,0
319,-1,9,0.31976533047477623,0.8810108640628793,56,0.523515261,0.9885095768224595,0,0,0,0
320,-1,9,0.6300194416839818,0.9499614781998733,56,0.4159105368253561,0.9844562651392584,0,0,0,0
321,-1,9,0.6004677538809117,0.944904122,56,0.6163461077918501,0.9913953301668379,0,0,0,0
322,-1,9,0.599405245,0.9447181999757817,56,0.6723253968760756,0.992935556,0,0,0,0
323,-1,9,0.7300741772247591,0.9656473526212042,56,0.5630387126411157,0.9897951604227181,0,0,0,0
324,-1,9,0.6571212021141997,0.9544174841719844,56,0.5633855032417446,0.9898060435832562,0,0,0,0
325,-1,9,0.5166205850133776,0.9292449073348724,56,0.7656950110386535,0.9952440002824037,0,0,0,0
326,-1,9,0.41097051749445274,0.9059204723748344,56,0.5093921759920408,0.9880269493608043,0,0,0,0
327,-1,9,0.5401222118647275,0.9338495052921358,56,0.5022029891906467,0.987776202,0,0,0,0
328,-1,9,0.500821522,0.9260436169873396,56,0.6775569225483795,0.9930730010431804,0,0,0,0
329,-1,9,0.74497545,0.9678176794216791,56,0.7119270471489012,0.9939508730399285,0,0,0,0
330,-1,9,0.9351708724847779,0.9925803276779084,56,0.6426800519079658,0.9921362915618759,0,0,0,0
331,-1,9,0.5447431380068828,0.9347338584916854,56,0.5489451236407481,0.9893472043948169,0,0,0,0
332,-1,9,0.6753398418303044,0.9573220040953493,56,0.7495598538252367,0.994865564,0,0,0,0
333,-1,9,0.8567084042677825,0.9829626204429984,56,0.7494655895635883,0.99486333,0,0,0,0
334,-1,9,0.572582441,0.939924812,56,0.400269753,0.9837826445638939,0,0,0,0
335,-1,9,0.3230463094262961,0.8820107225958762,56,0.6078118602461678,0.9911485162864497,0,0,0,0
336,-1,9,0.7222616997189271,0.9644937070811199,56,0.8011474052293533,0.9960487140558537,0,0,0,0
337,-1,9,0.4746696248253797,0.9205417569912101,56,0.8777891028268567,0.9976750476839161,0,0,0,0
338,-1,9,0.8467659327397086,0.9816885114978561,56,0.8546730499114014,0.9971997088477478,0,0,0,0
339,-1,9,0.4710947084293724,0.9197688386415679,56,0.8576089799543613,0.997260776,0,0,0,0
340,-1,9,0.41032653295891575,0.9057626331322542,56,0.6848562775751786,0.9932630408125536,0,0,0,0
341,-1,9,0.7578673434323286,0.9696644326731005,56,0.5996935948406132,0.9909105533871042,0,0,0,0
342,-1,9,0.6755535954749986,0.9573556665362021,56,0.6607752913420292,0.9926283504239365,0,0,0,0
343,-1,9,0.4642512273516889,0.9182745801999117,56,0.5853165685010303,0.9904812635229758,0,0,0,0
344,-1,9,0.576528887,0.9406424275291992,56,0.46889649261299016,0.9865665234201411,0,0,0,0
345,-1,9,0.6535776390024768,0.9538442478070497,56,0.6534962245147019,0.9924320231016969,0,0,0,0
346,-1,9,0.6368814141534178,0.9511055820940628,56,0.6086752694944231,0.9911736406725495,0,0,0,0
347,-1,9,0.6307342085005582,0.9500811674188026,56,0.5770445065455159,0.990229546,0,0,0,0
348,-1,9,0.49918494846973843,0.9257068938675094,56,0.6694240606099648,0.9928588779385314,0,0,0,0
349,-1,9,0.5769982003875372,0.9407274760163653,56,0.7824248653531937,0.9956282024667833,0,0,0,0
350,-1,9,0.606440685,0.9459438759850166,56,0.7715537301780523,0.9953794760840302,0,0,0,0
351,-1,9,0.44314621019173345,0.9135397493474008,56,0.5198077868432233,0.9883841309446777,0,0,0,0
352,-1,9,0.34621356765039146,0.8888244837268197,56,0.5589222621165929,0.9896654705874414,0,0,0,0
353,-1,9,0.5741816106987009,0.9402161303944254,56,0.42706194442900797,0.9849215111158613,0,0,0,0
354,-1,9,0.21141145095164965,0.8414228051139955,56,0.1559243335135659,0.9673591594839842,0,0,0,0
355,-1,9,0.39737253554595897,0.9025399352421112,56,0.6996216311713541,0.9936414513724323,0,0,0,0
356,-1,9,0.6083838866670599,0.9462801821090276,56,0.3424674106169707,0.9810465830159332,0,0,0,0
357,-1,9,0.7281990772720398,0.9653714665685041,56,0.4339059456032194,0.9852011757249127,0,0,0,0
358,-1,9,0.856281232,0.9829081500599068,56,0.5682259119870633,0.9899572647585402,0,0,0,0
359,-1,9,0.5978973018003614,0.9444538310788572,56,0.5891392344051035,0.9905964084142991,0,0,0,0
360,-1,9,0.5350231908138907,0.9328658149647422,56,0.38772934290658817,0.9832236077633457,0,0,0,0
361,-1,9,0.6030163082075521,0.9453488876066212,56,0.6005263240666222,0.9909351075340154,0,0,0,0
362,-1,9,0.26547671949007884,0.8629843859212999,56,0.6076338209002087,0.9911433311521873,0,0,0,0
363,-1,9,0.7145119444017586,0.9633383120979049,56,0.5610698613494679,0.9897332478558292,0,0,0,0
364,-1,9,0.8277392102574023,0.9792127478907848,56,0.6638207549836478,0.992709862,0,0,0,0
365,-1,9,0.38199138891573686,0.898589849,56,0.6691787901614666,0.9928523808085442,0,0,0,0
366,-1,9,0.6630150493769067,0.9553648644408231,56,0.6269608872671734,0.9916976719727116,0,0,0,0
367,-1,9,0.8119959682636572,0.9771256870221985,56,0.6994622672558148,0.9936374091796624,0,0,0,0
368,-1,9,0.6669420286366965,0.9559919423289767,56,0.7385628790355098,0.9946030263398807,0,0,0,0
369,-1,9,0.5036604516027677,0.9266254106964052,56,0.828704075,0.996650405,0,0,0,0
370,-1,9,0.6893839501591027,0.9595138345711501,56,0.6556629519032825,0.992490687,0,0,0,0
371,-1,9,0.8905007815816554,0.9871969653425263,56,0.3928454384762553,0.9834537919312835,0,0,0,0
372,-1,9,0.6543012827209932,0.9539615345567606,56,0.46358245262466574,0.9863657461093759,0,0,0,0
373,-1,9,0.8228754792803101,0.9785717634910822,56,0.5672864095667136,0.9899280125843849,0,0,0,0
374,-1,9,0.2434745454932893,0.854728477,56,0.5473591442959382,0.9892960896490013,0,0,0,0
375,-1,9,0.6889863647207692,0.9594523325513482,56,0.36626139669180113,0.9822240329604787,0,0,0,0
376,-1,9,0.6126460050132332,0.9470144873932216,56,0.7631804839569981,0.9951855423607283,0,0,0,0
377,-1,9,0.6371405575958305,0.951148574,56,0.510545903,0.9880668655414874,0,0,0,0
378,-1,9,0.6175022318715016,0.9478456354484539,56,0.3974496349628171,0.9836584413892552,0,0,0,0
379,-1,9,0.6012936452362769,0.945048437,56,0.3728295966111679,0.9825358367111662,0,0,0,0
380,-1,9,0.7755919339340902,0.9721583965519213,56,0.6118238955760686,0.9912649670613045,0,0,0,0
381,-1,9,0.6583165716009962,0.9546102374180748,56,0.427227744,0.9849283380020699,0,0,0,0
382,-1,9,0.6817789041481919,0.9583319137876286,56,0.5170792556857395,0.9882912458993119,0,0,0,0
383,-1,9,0.8328389466825487,0.9798812496010186,56,0.4939093132028853,0.9874825152051534,0,0,0,0
384,-1,9,0.5949308992434351,0.9439320344073145,56,0.7135350398212865,0.9939909176634686,0,0,0,0
385,-1,9,0.7407873637153218,0.9672116240641455,56,0.8179294805968177,0.996417519,0,0,0,0
386,-1,9,0.539115231,0.9336558971281796,56,0.6352555155098518,0.9919304497869144,0,0,0,0
387,-1,9,0.6700559643834784,0.9564868609432361,56,0.67384411,0.992975565,0,0,0,0
388,-1,9,0.7331895806042448,0.9661043367424392,56,0.8099461948743308,0.9962430134219632,0,0,0,0
389,-1,9,0.7350559891797995,0.966377285,56,0.6659911392498438,0.9927677276490015,0,0,0,0
390,-1,9,0.4434696897204337,0.9136138196035422,56,0.7682945095114508,0.9953042357475768,0,0,0,0
391,-1,9,0.7419127785768215,0.9673747808048443,56,0.5278390178528595,0.9886547777591002,0,0,0,0
392,-1,9,0.5852611120255647,0.9422148898566676,56,0.5917771944108718,0.9906754409300372,0,0,0,0
393,-1,9,0.4323356582012543,0.9110362817672129,56,0.6557906953776493,0.9924941392461558,0,0,0,0
394,-1,9,0.46984970718278757,0.9194984375738859,56,0.42860401520339725,0.984984907,0,0,0,0
395,-1,9,0.6216427107911768,0.9485497064150795,56,0.46207725987823756,0.9863084653881952,0,0,0,0
396,-1,9,0.7366997783740706,0.9666171680436321,56,0.6006462557907509,0.9909386411278382,0,0,0,0
397,-1,9,0.3447397629984229,0.8884032797736792,56,0.5684248680803337,0.9899634533236962,0,0,0,0
398,-1,9,0.8221516507807269,0.978476083,56,0.4355686469423154,0.9852684640318236,0,0,0,0
399,-1,9,0.4897561702776865,0.9237476020581511,56,0.7943157119658877,0.9958964022439803,0,0,0,0
400,-1,9,0.7267241329171367,0.9651540118984325,56,0.5416917879985598,0.9891122394308024,0,0,0,0
401,-1,9,0.676012529,0.9574279085563594,56,0.6311736155154414,0.9918162721193022,0,0,0,0
402,-1,9,0.6216954556039708,0.9485586485273343,56,0.47406945800824113,0.986759835,0,0,0,0
403,-1,9,0.9091849788864467,0.9894772326445745,56,0.6656739864811152,0.9927592833955214,0,0,0,0
404,-1,9,0.7995837325077016,0.9754546998258087,56,0.5913182714945212,0.9906617166258948,0,0,0,0
405,-1,9,0.6082935953054794,0.9462645767277998,56,0.5418008080925262,0.9891157938523288,0,0,0,0
406,-1,9,0.7285956631080409,0.9654298694031228,56,0.5813289721449286,0.9903603609113141,0,0,0,0
407,-1,9,0.6413551473363036,0.9518456059731585,56,0.7945667761828392,0.995902022,0,0,0,0
408,-1,9,0.5811040250072108,0.9414689189378194,56,0.4972218880914348,0.9876003934002708,0,0,0,0
409,-1,9,0.7406938418751408,0.9671980558451313,56,0.7495893881624904,0.9948662638831854,0,0,0,0
410,-1,9,0.6536069440717659,0.9538489997571173,56,0.4871442427247779,0.987239348,0,0,0,0
411,-1,9,0.6750488581995451,0.9572761640646711,56,0.7440720653085444,0.9947350269036913,0,0,0,0
412,-1,9,0.6264457523748272,0.9493612398485278,56,0.6416686373620691,0.9921083883924744,0,0,0,0
413,-1,9,0.7749828177415692,0.9720735345991972,56,0.5637677574049441,0.9898180320590014,0,0,0,0
414,-1,9,0.5197279079824372,0.9298642688915573,56,0.709177595,0.9938821958571342,0,0,0,0
415,-1,9,0.4899609533791543,0.9237905106557347,56,0.6972645993759171,0.9935815739081753,0,0,0,0
416,-1,9,0.6154554584224127,0.9474960390117889,56,0.5786051393016248,0.9902773060730486,0,0,0,0
417,-1,9,0.48879617132064984,0.9235462387622511,56,0.5732604791343552,0.9901132152819457,0,0,0,0
418,-1,9,0.7132986688903162,0.9631564198267715,56,0.5822366742882166,0.9903879535876414,0,0,0,0
419,-1,9,0.5718392885173637,0.939789186,56,0.5235384191647491,0.9885103576716847,0,0,0,0
420,-1,9,0.5404527387243853,0.9339129844292783,56,0.7523685270493558,0.9949320105901845,0,0,0,0
421,-1,9,0.584628607,0.9421016940936491,56,0.795232983,0.9959169272990795,0,0,0,0
422,-1,9,0.508404547,0.927591164,56,0.5135378066110146,0.9881699668871977,0,0,0,0
423,-1,9,0.37330038472125265,0.8962949252735761,56,0.6248321055634359,0.9916374427712266,0,0,0,0
424,-1,9,0.4643985491400407,0.9183069531837909,56,0.7197529334728492,0.9941449353468904,0,0,0,0
425,-1,9,0.5844129924987878,0.9420630818338558,56,0.7522266508394735,0.9949286599749787,0,0,0,0
426,-1,9,0.7261708004454427,0.9650723315282043,56,0.5275030550298553,0.9886435373490783,0,0,0,0
427,-1,9,0.6773135525193037,0.95763247,56,0.6140082406335678,0.9913280535342147,0,0,0,0
428,-1,9,0.6190076693596075,0.9481021129030724,56,0.55396633,0.9895080823076268,0,0,0,0
429,-1,9,0.4535613048614509,0.9159008119160451,56,0.7500717377426758,0.9948776920863682,0,0,0,0
430,-1,9,0.8726766817309517,0.9849816786708501,56,0.5272726669322331,0.9886358251198922,0,0,0,0
431,-1,9,0.7296867095556435,0.9655903956365243,56,0.691006879,0.9934216345949165,0,0,0,0
432,-1,9,0.6402536961334592,0.951663836,56,0.518272289,0.9883319183966115,0,0,0,0
433,-1,9,0.5793940258194178,0.9411606894572725,56,0.710418209,0.993913217,0,0,0,0
434,-1,9,0.6948169241686774,0.9603511110296716,56,0.5093105443292688,0.9880241217390411,0,0,0,0
435,-1,9,0.7558506019538263,0.9693773875377523,56,0.5515703190179907,0.9894314942898208,0,0,0,0
436,-1,9,0.7406865362129951,0.9671969958700407,56,0.7777079037457764,0.9955207001516435,0,0,0,0
437,-1,9,0.6084158820426968,0.9462857114910321,56,0.7959719834743699,0.9959334464421333,0,0,0,0
438,-1,9,0.5381951792214801,0.9334787212188026,56,0.5788602090726893,0.9902850999133992,0,0,0,0
439,-1,9,0.7271888819517137,0.9652225732891485,56,0.777398051,0.9955136160321463,0,0,0,0
440,-1,9,0.6141291792294125,0.9472689534424272,56,0.46460619329281166,0.9864046007042232,0,0,0,0
441,-1,9,0.6432767111595022,0.952162054,56,0.45477773618829237,0.9860280537537353,0,0,0,0
442,-1,9,0.5765386923444962,0.9406442050231851,56,0.3622248885079747,0.982029677,0,0,0,0
443,-1,9,0.515237697,0.9289682003603543,56,0.8720825997529604,0.9975588570354531,0,0,0,0
444,-1,9,0.6352222819211428,0.9508299612778752,56,0.5720254166938247,0.9900750829264455,0,0,0,0
445,-1,9,0.774869468,0.9720577361705239,56,0.7003606683789416,0.9936601848999506,0,0,0,0
446,-1,9,0.5769045317820661,0.9407105063911138,56,0.6696746532868373,0.9928655136383423,0,0,0,0
447,-1,9,0.34964973280726347,0.8898003615047763,56,0.5607739348628777,0.9897239236996356,0,0,0,0
448,-1,9,0.7391231462092802,0.9669699502786618,56,0.8542514747700345,0.9971909231892244,0,0,0,0
449,-1,9,0.48089427161257287,0.9218752983300931,56,0.4300654393349899,0.9850447801730379,0,0,0,0
450,-1,9,0.44486005826348474,0.9139316399941287,56,0.4960405327580372,0.9875584435180798,0,0,0,0
451,-1,9,0.6656005844955852,0.9557781043824951,56,0.6520208655047071,0.992391969,0,0,0,0
452,-1,9,0.4262518591021674,0.9096028440253364,56,0.6803083756895547,0.9931448705862667,0,0,0,0
453,-1,9,0.5076493713258973,0.9274379705515878,56,0.6268559805528615,0.9916947085760218,0,0,0,0
454,-1,9,0.6406243647186601,0.9517250375281644,56,0.8017086429343764,0.99606117,0,0,0,0
455,-1,9,0.585625465,0.9422800466852567,56,0.5093569150340007,0.9880257280186002,0,0,0,0
456,-1,9,0.6142976981602561,0.947297831,56,0.8535040527051235,0.997175336,0,0,0,0
457,-1,9,0.7424761984718754,0.96745638,56,0.5383756783306443,0.989003786,0,0,0,0
458,-1,9,0.6966472956706145,0.9606318795798544,56,0.5929207470861448,0.9907095939826177,0,0,0,0
459,-1,9,0.4477566584111689,0.9145909396611056,56,0.5979647244178491,0.990859468,0,0,0,0
460,-1,9,0.6741275573135332,0.9571309112369176,56,0.822991673,0.9965273081483809,0,0,0,0
461,-1,9,0.47324918084419215,0.9202352700541828,56,0.652284151,0.9923991232207818,0,0,0,0
462,-1,9,0.6976552184546643,0.9607862093439454,56,0.6792304285636973,0.9931167480577607,0,0,0,0
463,-1,9,0.6262795442705312,0.9493332494596818,56,0.4326740692946217,0.9851511590758534,0,0,0,0
464,-1,9,0.45827779163497057,0.9169542034891357,56,0.5900684880953542,0.9906242881658194,0,0,0,0
465,-1,9,0.4955503372935288,0.9249555529414343,56,0.4259655594889606,0.9848763011800892,0,0,0,0
466,-1,9,0.4048642129768187,0.9044149028773437,56,0.7003128856347058,0.9936589742634824,0,0,0,0
467,-1,9,0.5068124705813818,0.9272679619531115,56,0.6774954230223049,0.9930713913671076,0,0,0,0
468,-1,9,0.370297177,0.8954908561955901,56,0.4169274681943889,0.9844991969484189,0,0,0,0
469,-1,9,0.5510267114327041,0.9359257708256535,56,0.7154300888469428,0.9940379973695982,0,0,0,0
470,-1,9,0.7000918988694707,0.9611584885504263,56,0.5021268615539374,0.9877735281980233,0,0,0,0
471,-1,9,0.6337753170161614,0.9505890635472101,56,0.8037528733145956,0.996106467,0,0,0,0
472,-1,9,0.6187095371811591,0.9480513649638789,56,0.6054248447260151,0.9910788735691626,0,0,0,0
473,-1,9,0.6208377591574946,0.9484131548776814,56,0.5644442335244897,0.9898392285412115,0,0,0,0
474,-1,9,0.5915133015551213,0.943327997,56,0.871121349,0.9975392114685914,0,0,0,0
475,-1,9,0.6257670854515375,0.9492469068999385,56,0.5037889268399618,0.9878318188637336,0,0,0,0
476,-1,9,0.5460661146635901,0.9349858219545567,56,0.6128232801424475,0.991293858,0,0,0,0
477,-1,9,0.6774046842037359,0.9576467851161788,56,0.47332614282413277,0.9867321858028486,0,0,0,0
478,-1,9,0.5877348835200655,0.9426565649557559,56,0.5019152708732064,0.9877660938596815,0,0,0,0
479,-1,9,0.39407524864141086,0.9017047364187397,56,0.7762231743904828,0.9954867297619807,0,0,0,0
480,-1,9,0.6144287398506357,0.9473202823062853,56,0.5990247990558354,0.9908908087799007,0,0,0,0
481,-1,9,0.36656771385485315,0.8944842338518736,56,0.6288765406245199,0.9917516997289797,0,0,0,0
482,-1,9,0.580490589,0.9413584391711582,56,0.5793060612791545,0.9902987151510976,0,0,0,0
483,-1,9,0.6499631240495439,0.9532566804276792,56,0.5762852540119822,0.9902062649949878,0,0,0,0
484,-1,9,0.7256809057829853,0.9649999693663182,56,0.5881789884375112,0.9905675534119137,0,0,0,0
485,-1,9,0.5279151111263845,0.9314805440538855,56,0.7078858805700711,0.9938498404202498,0,0,0,0
486,-1,9,0.5890986151469544,0.942899344,56,0.691615917,0.9934372631683844,0,0,0,0
487,-1,9,0.6212857940894253,0.9484891786750882,56,0.6794050904598635,0.993121308,0,0,0,0
488,-1,9,0.26678719439779935,0.863456679,56,0.5956760861474868,0.9907916192346524,0,0,0,0
489,-1,9,0.7591035553661265,0.9698400486626567,56,0.5256866116509207,0.9885826420130919,0,0,0,0
490,-1,9,0.7479327831482224,0.9682438116261948,56,0.5946117009944326,0.9907599772071041,0,0,0,0
491,-1,9,0.6168824592999353,0.9477398848741474,56,0.6647032011736441,0.9927334114701951,0,0,0,0
492,-1,9,0.6791950928473253,0.9579276886516195,56,0.662098133,0.9926638012366293,0,0,0,0
493,-1,9,0.6347762523502386,0.9507557561619601,56,0.6754632048918044,0.9930181196221832,0,0,0,0
494,-1,9,0.5527361411680403,0.936247937,56,0.7759918875506137,0.9954814322088585,0,0,0,0
495,-1,9,0.690538227,0.9596922097849245,56,0.6745265277231286,0.9929935129264219,0,0,0,0
496,-1,9,0.7198624136500046,0.9641371850279632,56,0.7823313739694592,0.9956260779332436,0,0,0,0
497,-1,9,0.5764742613354752,0.9406325242680283,56,0.5609634167337597,0.9897298945176425,0,0,0,0
498,-1,9,0.5939853386569907,0.9437652221234598,56,0.48112389642732567,0.9870201447629525,0,0,0,0
499,-1,9,0.5563485393316989,0.9369258403076097,56,0.5784801619129897,0.9902734860671936,0,0,0,0
500,-1,9,0.44524812753839826,0.9140201900274542,56,0.5083348795535485,0.9879902913995475,0,0,0,0
501,-1,9,0.6260154500859815,0.9492887609147659,56,0.4283273218432836,0.9849735480453856,0,0,0,0
502,-1,9,0.5913168679602172,0.9432931841876159,56,0.7192461663013587,0.9941324316939392,0,0,0,0
503,-1,9,0.6280834621693059,0.9496366870675057,56,0.3504378108273144,0.9814497140786709,0,0,0,0
504,-1,9,0.7429684249728553,0.967527623,56,0.6998243277281432,0.9936465913714322,0,0,0,0
505,-1,9,0.5889829276924817,0.9428787679751506,56,0.8399141160206719,0.9968895682471438,0,0,0,0
506,-1,9,0.49207687541565787,0.9242329330225648,56,0.7506327251486433,0.9948909743629143,0,0,0,0
507,-1,9,0.7632678250184283,0.9704297592422353,56,0.6867500958698608,0.9933120216314245,0,0,0,0
508,-1,9,0.6398569674672127,0.9515982965362185,56,0.5575116727714167,0.9896208137061872,0,0,0,0
509,-1,9,0.48568106509530473,0.9228904038619389,56,0.6466960778860503,0.992246663,0,0,0,0
510,-1,9,0.7304195688336688,0.9656981018610087,56,0.563887969,0.9898218005552706,0,0,0,0
511,-1,9,0.8239961210548297,0.9787197493225952,56,0.4391269206745645,0.9854116211425153,0,0,0,0
512,-1,9,0.6141569684768806,0.9472737159876647,56,0.46977127029455257,0.9865993602700442,0,0,0,0
513,-1,9,0.5944825139640322,0.9438529613455686,56,0.49665100051409966,0.9875801334411418,0,0,0,0
514,-1,9,0.6314282544949897,0.9501972715750376,56,0.7296484497480324,0.9943873736057841,0,0,0,0
515,-1,9,0.728724418,0.9654488242242055,56,0.29045298017222354,0.9781648859585296,0,0,0,0
516,-1,9,0.5169849896863218,0.9293177127698811,56,0.7218094613539648,0.9941955882321567,0,0,0,0
517,-1,9,0.7674438083647515,0.9710182636200521,56,0.6478989015083355,0.9922795886073702,0,0,0,0
518,-1,9,0.4357741452188472,0.9118385309921327,56,0.5152862085524451,0.9882299442551902,0,0,0,0
519,-1,9,0.43146967140464193,0.910833341,56,0.7533784240947407,0.9949558428787227,0,0,0,0
520,-1,9,0.8133643547950518,0.977308513,56,0.4139897171370768,0.9843748918403501,0,0,0,0
521,-1,9,0.7563992936386698,0.9694555508066948,56,0.5912700506561176,0.990660274,0,0,0,0
522,-1,9,0.7719255802379102,0.971646703,56,0.5386280325155526,0.9890120623267796,0,0,0,0
523,-1,9,0.6008499149655976,0.9449709219833359,56,0.44024180884045283,0.9854562411872178,0,0,0,0
524,-1,9,0.5210759695400542,0.9301319456186041,56,0.6336061364905197,0.991884401,0,0,0,0
525,-1,9,0.6715446912305119,0.9567227522734845,56,0.5077788442359706,0.9879709828120037,0,0,0,0
526,-1,9,0.5061790283373089,0.9271391180580566,56,0.3802476304715321,0.9828815611720515,0,0,0,0
527,-1,9,0.9167393798867599,0.990387382,56,0.48831165233569684,0.9872815461125718,0,0,0,0
528,-1,9,0.9025593763503053,0.9886734340694358,56,0.5329681009566943,0.9888255160110885,0,0,0,0
529,-1,9,0.5032266574538371,0.9265367004391819,56,0.5660196169431679,0.9898884945420262,0,0,0,0
530,-1,9,0.32234234513680726,0.8817969568117682,56,0.6164556117582658,0.9913984752066426,0,0,0,0
531,-1,9,0.649297466,0.9531481560309908,56,0.6178437764635186,0.9914382968890842,0,0,0,0
532,-1,9,0.7653473159874338,0.9707231702401579,56,0.4912684434940721,0.9873879820806987,0,0,0,0
533,-1,9,0.7029297663826218,0.9615906125942091,56,0.6387102118419745,0.9920265219171112,0,0,0,0
534,-1,9,0.5541582958288995,0.9365152872777786,56,0.6188059906846691,0.991465848,0,0,0,0
535,-1,9,0.41213475389895166,0.9062052670715224,56,0.6521286271458454,0.9923948974041662,0,0,0,0
536,-1,9,0.5501902035506172,0.9357677954181102,56,0.4988535766348611,0.987658174,0,0,0,0
